project_short_name,case_barcode,sample_barcode,aliquot_barcode,HGNC_gene_symbol,gene_id,normalized_count,original_gene_symbol,platform
TCGA-KIRP,TCGA-A4-8630,TCGA-A4-8630-01A,TCGA-A4-8630-01A-11R-2404-07,GNG4,2786,3.328,GNG4,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J9,TCGA-2Z-A9J9-01A,TCGA-2Z-A9J9-01A-11R-A42S-07,PAX8,7849,2297.6814,PAX8,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A656,TCGA-B1-A656-01A,TCGA-B1-A656-01A-11R-A31O-07,KIAA2026,158358,202.6759,KIAA2026,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J6,TCGA-2Z-A9J6-01A,TCGA-2Z-A9J6-01A-11R-A38C-07,DSEL,92126,1129.4353,DSEL,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A657,TCGA-B1-A657-01A,TCGA-B1-A657-01A-11R-A31O-07,JCHAIN,3512,195.1113,IGJ,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A656,TCGA-B1-A656-01A,TCGA-B1-A656-01A-11R-A31O-07,AHSA1,10598,2478.6918,AHSA1,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A40Y,TCGA-IA-A40Y-01A,TCGA-IA-A40Y-01A-11R-A24Z-07,BRIX1,55299,981.9121,BRIX1,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-AAVO,TCGA-P4-AAVO-01A,TCGA-P4-AAVO-01A-11R-A42S-07,CHST5,23563,9.3756,CHST5,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PV,TCGA-UZ-A9PV-01A,TCGA-UZ-A9PV-01A-11R-A42S-07,MMP15,4324,6916.5956,MMP15,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J9,TCGA-2Z-A9J9-01A,TCGA-2Z-A9J9-01A-11R-A42S-07,P2RX4,5025,344.0539,P2RX4,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7734,TCGA-A4-7734-01A,TCGA-A4-7734-01A-11R-A32Z-07,NCR3LG1,374383,137.4207,DKFZp686O24166,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7839,TCGA-DW-7839-01A,TCGA-DW-7839-01A-11R-2139-07,IGF2,3481,122.3512,IGF2,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JK,TCGA-2Z-A9JK-01A,TCGA-2Z-A9JK-01A-11R-A42S-07,MED13L,23389,1465.4436,MED13L,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JW,TCGA-5P-A9JW-01A,TCGA-5P-A9JW-01A-11R-A42S-07,C19orf33,64073,2563.288,C19orf33,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A772,TCGA-A4-A772-01A,TCGA-A4-A772-01A-11R-A33Z-07,B3GNT7,93010,176.3889,B3GNT7,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A898,TCGA-Y8-A898-01A,TCGA-Y8-A898-01A-11R-A355-07,ABHD18,80167,43.2961,C4orf29,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A47O,TCGA-B1-A47O-01A,TCGA-B1-A47O-01A-11R-A24Z-07,KLK11,11012,0.7205,KLK11,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NK,TCGA-HE-A5NK-01A,TCGA-HE-A5NK-01A-11R-A26U-07,DRC1,92749,3.8536,C2orf39,IlluminaHiSeq
TCGA-KIRP,TCGA-KV-A6GE,TCGA-KV-A6GE-01A,TCGA-KV-A6GE-01A-11R-A31O-07,UFC1,51506,1727.6351,UFC1,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-7128,TCGA-HE-7128-01A,TCGA-HE-7128-01A-11R-1965-07,ADRA1B,147,22.1559,ADRA1B,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4116,TCGA-B9-4116-01A,TCGA-B9-4116-01A-02R-1351-07,TM4SF20,79853,3.5139,TM4SF20,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93X,TCGA-4A-A93X-01A,TCGA-4A-A93X-01A-11R-A37K-07,POT1,25913,807.171,POT1,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-AAVO,TCGA-P4-AAVO-01A,TCGA-P4-AAVO-01A-11R-A42S-07,RHBDL2,54933,5.5918,RHBDL2,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A895,TCGA-Y8-A895-01A,TCGA-Y8-A895-01A-11R-A36F-07,MIS18BP1,55320,140.2279,C14orf106,IlluminaHiSeq
TCGA-KIRP,TCGA-EV-5902,TCGA-EV-5902-01A,TCGA-EV-5902-01A-11R-1592-07,WDR83,84292,290.4925,WDR83,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A40Y,TCGA-IA-A40Y-01A,TCGA-IA-A40Y-01A-11R-A24Z-07,CREB1,1385,804.0482,CREB1,IlluminaHiSeq
TCGA-KIRP,TCGA-Q2-A5QZ,TCGA-Q2-A5QZ-01A,TCGA-Q2-A5QZ-01A-11R-A28H-07,C6orf222,389384,18.2149,C6orf222,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-3925,TCGA-B3-3925-01A,TCGA-B3-3925-01A-02R-1351-07,C6orf1,221491,163.6283,C6orf1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7583,TCGA-A4-7583-01A,TCGA-A4-7583-01A-11R-A32Z-07,PITPNA,5306,2917.1762,PITPNA,IlluminaHiSeq
TCGA-KIRP,TCGA-GL-8500,TCGA-GL-8500-01A,TCGA-GL-8500-01A-11R-2404-07,PRSS35,167681,2.4886,PRSS35,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7828,TCGA-A4-7828-01A,TCGA-A4-7828-01A-11R-2139-07,UPF3A,65110,469.8055,UPF3A,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A44B,TCGA-B9-A44B-01A,TCGA-B9-A44B-01A-11R-A24Z-07,ARL4A,10124,102.2167,ARL4A,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A8YI,TCGA-B9-A8YI-01A,TCGA-B9-A8YI-01A-21R-A37K-07,ZBTB8B,728116,4.948,ZBTB8B,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PR,TCGA-UZ-A9PR-01A,TCGA-UZ-A9PR-01A-11R-A42S-07,ABAT,18,713.8398,ABAT,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83T,TCGA-IA-A83T-01A,TCGA-IA-A83T-01A-11R-A355-07,RGS7,6000,1.5226,RGS7,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SM,TCGA-SX-A7SM-01A,TCGA-SX-A7SM-01A-11R-A355-07,ZNF575,284346,27.6524,ZNF575,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-3925,TCGA-B3-3925-01A,TCGA-B3-3925-01A-02R-1351-07,DCX,1641,3.1125,DCX,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A40X,TCGA-IA-A40X-01A,TCGA-IA-A40X-01A-11R-A24Z-07,ZNF680,340252,59.6524,ZNF680,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PO,TCGA-UZ-A9PO-01A,TCGA-UZ-A9PO-01A-11R-A38C-07,SLC2A6,11182,64.0207,SLC2A6,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7997,TCGA-A4-7997-01A,TCGA-A4-7997-01A-11R-2204-07,PPEF2,5470,0.2588,PPEF2,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J6,TCGA-2Z-A9J6-01A,TCGA-2Z-A9J6-01A-11R-A38C-07,HSPA2,3306,50.4748,HSPA2,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3467,TCGA-AL-3467-01A,TCGA-AL-3467-01A-02R-1351-07,PRMT5,10419,2296.741,PRMT5,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PN,TCGA-UZ-A9PN-01A,TCGA-UZ-A9PN-01A-11R-A38C-07,ITGAD,3681,0.7297,ITGAD,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JN,TCGA-2Z-A9JN-01A,TCGA-2Z-A9JN-01A-21R-A42S-07,IFRD1,3475,536.8151,IFRD1,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7837,TCGA-DW-7837-01A,TCGA-DW-7837-01A-11R-2139-07,NTRK3,4916,101.7505,NTRK3,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-7128,TCGA-HE-7128-01A,TCGA-HE-7128-01A-11R-1965-07,MTRR,4552,976.9919,MTRR,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-5560,TCGA-DW-5560-01A,TCGA-DW-5560-01A-01R-1592-07,NR4A2,4929,28.9718,NR4A2,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A47M,TCGA-B1-A47M-01A,TCGA-B1-A47M-01A-11R-A24Z-07,,401172,2.331,FLJ33360,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PZ,TCGA-UZ-A9PZ-01A,TCGA-UZ-A9PZ-01A-11R-A42S-07,PARP3,10039,1228.8918,PARP3,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A8S0,TCGA-Y8-A8S0-01A,TCGA-Y8-A8S0-01A-11R-A37K-07,EDNRA,1909,4.6967,EDNRA,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7288,TCGA-A4-7288-01A,TCGA-A4-7288-01A-11R-A32Z-07,MAST1,22983,11.2369,MAST1,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3467,TCGA-AL-3467-01A,TCGA-AL-3467-01A-02R-1351-07,FMO1,2326,18.8679,FMO1,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71R,TCGA-SX-A71R-01A,TCGA-SX-A71R-01A-12R-A33Z-07,EFCAB7,84455,120.973,EFCAB7,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K0,TCGA-5P-A9K0-01A,TCGA-5P-A9K0-01A-11R-A42S-07,ESR1,2099,144.658,ESR1,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NJ,TCGA-HE-A5NJ-01A,TCGA-HE-A5NJ-01A-11R-A26U-07,ADD1,118,8502.4521,ADD1,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A560,TCGA-MH-A560-01A,TCGA-MH-A560-01A-11R-A26U-07,VPREB3,29802,10.2236,VPREB3,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A8S0,TCGA-Y8-A8S0-01A,TCGA-Y8-A8S0-01A-11R-A37K-07,RFX1,5989,497.456,RFX1,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93Y,TCGA-4A-A93Y-01A,TCGA-4A-A93Y-01A-11R-A37K-07,SON,6651,3552.6132,SON,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8518,TCGA-A4-8518-01A,TCGA-A4-8518-01A-11R-2404-07,AQP7P1,375719,2143.0527,AQP7P1,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J2,TCGA-2Z-A9J2-01A,TCGA-2Z-A9J2-01A-11R-A38C-07,C12orf57,113246,3355.0146,C12orf57,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5883,TCGA-BQ-5883-01A,TCGA-BQ-5883-01A-11R-1592-07,DPH7,92715,202.6268,WDR85,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4114,TCGA-B9-4114-01A,TCGA-B9-4114-01A-01R-1193-07,ENTPD3,956,10.4031,ENTPD3,IlluminaHiSeq
TCGA-KIRP,TCGA-DZ-6135,TCGA-DZ-6135-01A,TCGA-DZ-6135-01A-11R-1965-07,USP42,84132,403.4241,USP42,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-A4TM,TCGA-G7-A4TM-01A,TCGA-G7-A4TM-01A-11R-A31O-07,UBE2D1,7321,284.9942,UBE2D1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7996,TCGA-A4-7996-01A,TCGA-A4-7996-01A-11R-2204-07,ANKEF1,63926,490.3004,ANKRD5,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JL,TCGA-2Z-A9JL-01A,TCGA-2Z-A9JL-01A-11R-A42S-07,PRMT9,90826,181.2871,PRMT10,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A856,TCGA-MH-A856-01A,TCGA-MH-A856-01A-11R-A355-07,FBXO7,25793,1776.2452,FBXO7,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7997,TCGA-A4-7997-01A,TCGA-A4-7997-01A-11R-2204-07,FAM186A,121006,2.3289,FAM186A,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6795,TCGA-G7-6795-01A,TCGA-G7-6795-01A-11R-1965-07,EN1,2019,2.6828,EN1,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PL,TCGA-UZ-A9PL-01A,TCGA-UZ-A9PL-01A-11R-A38C-07,SPATA24,202051,78.201,SPATA24,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-A6W5,TCGA-B3-A6W5-01A,TCGA-B3-A6W5-01A-12R-A33Z-07,LTC4S,4056,69.8566,LTC4S,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-A6W5,TCGA-B3-A6W5-01A,TCGA-B3-A6W5-01A-12R-A33Z-07,MED1,5469,1165.4412,MED1,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A654,TCGA-B1-A654-01A,TCGA-B1-A654-01A-11R-A31O-07,RMND5B,64777,750.6374,RMND5B,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A8YI,TCGA-B9-A8YI-01A,TCGA-B9-A8YI-01A-21R-A37K-07,DCAF10,79269,1006.4868,DCAF10,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JD,TCGA-2Z-A9JD-01A,TCGA-2Z-A9JD-01A-11R-A42S-07,G6PC3,92579,1671.1618,G6PC3,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5883,TCGA-BQ-5883-01A,TCGA-BQ-5883-01A-11R-1592-07,,401172,0.9528,FLJ33360,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J3,TCGA-2Z-A9J3-01A,TCGA-2Z-A9J3-01A-12R-A38C-07,TTC3,7267,2511.4007,TTC3,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5883,TCGA-BQ-5883-01A,TCGA-BQ-5883-01A-11R-1592-07,PRKAA2,5563,746.6704,PRKAA2,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71W,TCGA-SX-A71W-01A,TCGA-SX-A71W-01A-12R-A355-07,SLC5A2,6524,0.031,SLC5A2,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83S,TCGA-IA-A83S-01A,TCGA-IA-A83S-01A-11R-A355-07,TCF7L2,6934,447.8437,TCF7L2,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NL,TCGA-HE-A5NL-01A,TCGA-HE-A5NL-01A-11R-A26U-07,FAM120AOS,158293,612.0588,FAM120AOS,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J2,TCGA-2Z-A9J2-01A,TCGA-2Z-A9J2-01A-11R-A38C-07,TCL1B,9623,1.2389,TCL1B,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JK,TCGA-2Z-A9JK-01A,TCGA-2Z-A9JK-01A-11R-A42S-07,,25845,621.8073,LOC25845,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JD,TCGA-2Z-A9JD-01A,TCGA-2Z-A9JD-01A-11R-A42S-07,TBC1D4,9882,1956.4315,TBC1D4,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A5W9,TCGA-B9-A5W9-01A,TCGA-B9-A5W9-01A-11R-A28H-07,SARS,6301,2399.0837,SARS,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-A8LC,TCGA-G7-A8LC-01A,TCGA-G7-A8LC-01A-11R-A36F-07,NELFB,25920,1140.2582,COBRA1,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7841,TCGA-DW-7841-01A,TCGA-DW-7841-01A-11R-A32Z-07,LTBP4,8425,1079.6325,LTBP4,IlluminaHiSeq
TCGA-KIRP,TCGA-AT-A5NU,TCGA-AT-A5NU-01A,TCGA-AT-A5NU-01A-11R-A28H-07,HUNK,30811,1132.7011,HUNK,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JN,TCGA-2Z-A9JN-01A,TCGA-2Z-A9JN-01A-21R-A42S-07,ARHGAP35,2909,4434.0753,GRLF1,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J2,TCGA-2Z-A9J2-01A,TCGA-2Z-A9J2-01A-11R-A38C-07,RNF216P1,441191,196.9894,RNF216L,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K0,TCGA-5P-A9K0-01A,TCGA-5P-A9K0-01A-11R-A42S-07,SNPH,9751,351.3123,SNPH,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JJ,TCGA-2Z-A9JJ-01A,TCGA-2Z-A9JJ-01A-11R-A42S-07,S100A1,6271,11213.3483,S100A1,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SP,TCGA-SX-A7SP-01A,TCGA-SX-A7SP-01A-11R-A355-07,CHUK,1147,541.9441,CHUK,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A657,TCGA-B1-A657-01A,TCGA-B1-A657-01A-11R-A31O-07,ZNF575,284346,43.3225,ZNF575,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3467,TCGA-AL-3467-01A,TCGA-AL-3467-01A-02R-1351-07,WNT10A,80326,11.1492,WNT10A,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-3926,TCGA-B3-3926-01A,TCGA-B3-3926-01A-02R-1351-07,DDHD2,23259,1433.348,DDHD2,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A562,TCGA-MH-A562-01A,TCGA-MH-A562-01A-11R-A26U-07,OR2A9P,441295,333.1322,OR2A9P,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4617,TCGA-B9-4617-01A,TCGA-B9-4617-01A-01R-1193-07,LAMA5,3911,3263.2799,LAMA5,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J1,TCGA-2Z-A9J1-01A,TCGA-2Z-A9J1-01A-11R-A38C-07,,79614,2330.3184,C5orf23,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7287,TCGA-A4-7287-01A,TCGA-A4-7287-01A-11R-2139-07,BRD2,6046,4374.5565,BRD2,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-4103,TCGA-B3-4103-01A,TCGA-B3-4103-01A-02R-1351-07,IL1RL1,9173,29.0828,IL1RL1,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A562,TCGA-MH-A562-01A,TCGA-MH-A562-01A-11R-A26U-07,ZNF491,126069,21.1225,ZNF491,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-A5DJ,TCGA-AL-A5DJ-01A,TCGA-AL-A5DJ-01A-11R-A26U-07,PCBD2,84105,292.8178,PCBD2,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A657,TCGA-B1-A657-01A,TCGA-B1-A657-01A-11R-A31O-07,OLIG1,116448,2.1131,OLIG1,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JW,TCGA-5P-A9JW-01A,TCGA-5P-A9JW-01A-11R-A42S-07,GBP1,2633,580.2664,GBP1,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-7502,TCGA-G7-7502-01A,TCGA-G7-7502-01A-11R-2204-07,CXCR2,3579,9.7911,CXCR2,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SN,TCGA-SX-A7SN-01A,TCGA-SX-A7SN-01A-11R-A355-07,PELI2,57161,305.0095,PELI2,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PX,TCGA-UZ-A9PX-01A,TCGA-UZ-A9PX-01A-11R-A42S-07,EMC10,284361,5180.454,C19orf63,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JI,TCGA-2Z-A9JI-01A,TCGA-2Z-A9JI-01A-11R-A42S-07,ISOC2,79763,949.7537,ISOC2,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-7173,TCGA-AL-7173-01A,TCGA-AL-7173-01A-11R-2139-07,ALOX5AP,241,332.9724,ALOX5AP,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A657,TCGA-B1-A657-01A,TCGA-B1-A657-01A-11R-A31O-07,MAP4K1,11184,201.4507,MAP4K1,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71U,TCGA-SX-A71U-01A,TCGA-SX-A71U-01A-12R-A33Z-07,CTTNBP2,83992,331.1359,CTTNBP2,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83V,TCGA-IA-A83V-01A,TCGA-IA-A83V-01A-11R-A355-07,GRAMD1B,57476,32.1716,GRAMD1B,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A8YI,TCGA-B9-A8YI-01A,TCGA-B9-A8YI-01A-21R-A37K-07,IL20RB,53833,9.383,IL20RB,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71W,TCGA-SX-A71W-01A,TCGA-SX-A71W-01A-12R-A355-07,HYOU1,10525,1999.6558,HYOU1,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PK,TCGA-UZ-A9PK-01A,TCGA-UZ-A9PK-01A-11R-A38C-07,SLC16A12,387700,1878.3609,SLC16A12,IlluminaHiSeq
TCGA-KIRP,TCGA-F9-A97G,TCGA-F9-A97G-01A,TCGA-F9-A97G-01A-11R-A38C-07,SH3BP1,23616,202.4981,SH3BP1,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A561,TCGA-MH-A561-01A,TCGA-MH-A561-01A-11R-A26U-07,ZNF398,57541,273.904,ZNF398,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J5,TCGA-2Z-A9J5-01A,TCGA-2Z-A9J5-01A-21R-A38C-07,PERM1,84808,83.9216,C1orf170,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J1,TCGA-2Z-A9J1-01A,TCGA-2Z-A9J1-01A-11R-A38C-07,RRAGC,64121,230.3952,RRAGC,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JY,TCGA-5P-A9JY-01A,TCGA-5P-A9JY-01A-11R-A42S-07,XPR1,9213,970.1169,XPR1,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K8,TCGA-5P-A9K8-01A,TCGA-5P-A9K8-01A-11R-A42S-07,WASF2,10163,1482.5806,WASF2,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8630,TCGA-A4-8630-01A,TCGA-A4-8630-01A-11R-2404-07,RELN,5649,4285.5806,RELN,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6789,TCGA-G7-6789-01A,TCGA-G7-6789-01A-11R-1965-07,FAM198B,51313,1856.2304,FAM198B,IlluminaHiSeq
TCGA-KIRP,TCGA-F9-A7VF,TCGA-F9-A7VF-01A,TCGA-F9-A7VF-01A-11R-A33Z-07,ANKS1A,23294,582.0589,ANKS1A,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SQ,TCGA-SX-A7SQ-01A,TCGA-SX-A7SQ-01A-12R-A36F-07,RPRD1A,55197,898.0089,RPRD1A,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JD,TCGA-2Z-A9JD-01A,TCGA-2Z-A9JD-01A-11R-A42S-07,GPR20,2843,0.5187,GPR20,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A857,TCGA-MH-A857-01A,TCGA-MH-A857-01A-11R-A355-07,TRIM41,90933,1273.803,TRIM41,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5883,TCGA-BQ-5883-01A,TCGA-BQ-5883-01A-11R-1592-07,BTF3,689,4321.5415,BTF3,IlluminaHiSeq
TCGA-KIRP,TCGA-AT-A5NU,TCGA-AT-A5NU-01A,TCGA-AT-A5NU-01A-11R-A28H-07,TCF12,6938,914.1767,TCF12,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83S,TCGA-IA-A83S-01A,TCGA-IA-A83S-01A-11R-A355-07,KIAA0125,9834,5.705,KIAA0125,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A560,TCGA-MH-A560-01A,TCGA-MH-A560-01A-11R-A26U-07,LMX1B,4010,162.3003,LMX1B,IlluminaHiSeq
TCGA-KIRP,TCGA-F9-A97G,TCGA-F9-A97G-01A,TCGA-F9-A97G-01A-11R-A38C-07,COMMD4,54939,1765.8892,COMMD4,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A896,TCGA-Y8-A896-01A,TCGA-Y8-A896-01A-11R-A36F-07,IKZF2,22807,246.688,IKZF2,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PJ,TCGA-UZ-A9PJ-01A,TCGA-UZ-A9PJ-01A-11R-A38C-07,SPTLC1,10558,1631.6375,SPTLC1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8098,TCGA-A4-8098-01A,TCGA-A4-8098-01A-11R-2404-07,AMBP,259,136.8577,AMBP,IlluminaHiSeq
TCGA-KIRP,TCGA-WN-AB4C,TCGA-WN-AB4C-01A,TCGA-WN-AB4C-01A-11R-A42S-07,ATP8B4,79895,160.0,ATP8B4,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K9,TCGA-5P-A9K9-01A,TCGA-5P-A9K9-01A-11R-A42S-07,CCL11,6356,15.5125,CCL11,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A5DU,TCGA-A4-A5DU-01A,TCGA-A4-A5DU-01A-11R-A28H-07,MT1X,4501,149.8195,MT1X,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-7268,TCGA-B9-7268-01A,TCGA-B9-7268-01A-11R-A32Z-07,STK32B,55351,930.6836,STK32B,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7837,TCGA-DW-7837-01A,TCGA-DW-7837-01A-11R-2139-07,LCA5L,150082,119.8031,LCA5L,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83W,TCGA-IA-A83W-01A,TCGA-IA-A83W-01A-11R-A355-07,FXYD6,53826,536.2432,FXYD6,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7053,TCGA-BQ-7053-01A,TCGA-BQ-7053-01A-11R-1965-07,DNER,92737,10.8865,DNER,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5880,TCGA-BQ-5880-01A,TCGA-BQ-5880-01A-11R-1592-07,ITGB2,3689,3141.2639,ITGB2,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-8121,TCGA-B3-8121-01A,TCGA-B3-8121-01A-21R-2404-07,LINC01001,100133161,34.0328,LOC100133161,IlluminaHiSeq
TCGA-KIRP,TCGA-J7-6720,TCGA-J7-6720-01A,TCGA-J7-6720-01A-11R-2139-07,CCT5,22948,3389.7371,CCT5,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-3926,TCGA-B3-3926-01A,TCGA-B3-3926-01A-02R-1351-07,PPHLN1,51535,848.6582,PPHLN1,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A898,TCGA-Y8-A898-01A,TCGA-Y8-A898-01A-11R-A355-07,KIAA1468,57614,469.9721,KIAA1468,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93Y,TCGA-4A-A93Y-01A,TCGA-4A-A93Y-01A-11R-A37K-07,RPA3,6119,276.4698,RPA3,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7996,TCGA-A4-7996-01A,TCGA-A4-7996-01A-11R-2204-07,GPR158,57512,0.2265,GPR158,IlluminaHiSeq
